area_type,location,size,total_sqft,bath,balcony,price
1,60,21,1200.0,5.0,1.5843757375501535,205.0
2,1039,19,1240.0,4.0,0.0,110.0
0,777,13,1000.0,2.0,2.0,60.0
1,385,13,830.0,2.0,2.0,26.0
2,987,17,1200.0,3.0,1.0,56.1
2,1022,22,9600.0,7.0,2.0,2736.0
1,232,18,2500.0,6.0,0.0,122.5
1,506,13,1140.0,2.0,2.0,43.0
1,848,16,1635.0,3.0,3.0,85.0
0,494,13,1120.0,2.0,1.0,70.0
2,648,24,2750.0,6.0,3.0,200.0
1,1053,16,1760.0,3.0,2.0,185.0
1,509,16,2137.0,3.0,2.0,110.0
1,522,13,973.0,2.0,1.0,50.74
1,731,16,1724.0,3.0,1.0,146.0
1,194,13,1020.0,2.0,2.0,40.79
2,548,19,1200.0,4.0,3.0,375.0
1,417,0,750.0,1.0,1.0,35.0
1,650,13,883.0,2.0,1.0,49.0
0,1162,14,660.0,2.0,0.0,76.0
1,987,18,2787.0,5.0,2.0,220.0
0,373,16,1470.0,2.0,3.0,60.0
1,422,13,891.0,2.0,1.0,24.95
0,1040,13,1275.0,2.0,1.0,76.0
1,716,16,1787.0,3.0,2.0,120.0
0,74,22,1730.0,5.0,2.0,75.0
1,1039,13,1320.0,2.0,2.0,110.0
1,1267,16,1692.0,3.0,3.0,108.0
1,216,16,1400.0,3.0,2.0,69.0
1,1039,13,1115.0,2.0,1.0,50.0
1,1252,13,1370.0,2.0,2.0,56.0
1,1156,16,1602.0,3.0,2.0,56.0
0,531,0,793.0,1.0,1.0,40.0
1,433,0,675.0,1.0,1.0,35.0
0,317,19,3250.0,4.0,2.0,136.0
1,1252,13,1050.0,2.0,3.0,43.0
0,590,13,1035.0,2.0,1.0,42.5
1,1039,16,1200.0,2.0,2.0,44.0
1,1039,16,1800.0,3.0,2.0,128.0
0,474,16,1625.0,3.0,2.0,70.0
1,422,13,1032.0,2.0,1.0,31.99
1,1252,16,1496.0,2.0,1.0,71.81
1,717,13,1100.0,2.0,2.0,38.0
0,731,16,1500.0,3.0,2.0,50.0
0,419,13,1125.0,2.0,1.0,32.63
1,315,16,1555.0,3.0,3.0,73.0
1,114,13,1025.0,2.0,1.0,42.0
1,522,16,1482.0,2.0,1.0,83.73
1,192,16,1630.0,2.0,2.0,130.0
1,142,13,900.0,2.0,1.0,44.5
1,1261,16,1355.0,2.0,3.0,75.0
2,28,19,2360.0,4.0,2.0,601.0
0,98,13,1200.0,2.0,2.0,45.0
1,1127,16,1563.0,3.0,2.0,63.0
2,817,19,1344.0,4.0,1.0,84.0
1,68,16,3000.0,3.0,2.0,400.0
1,62,13,812.0,2.0,1.0,42.0
0,225,13,1200.0,2.0,1.0,70.0
1,1261,18,3175.0,4.0,1.0,156.0
1,799,13,1360.0,2.0,1.0,101.0
1,515,16,1835.0,3.0,3.0,88.0
0,964,16,1756.0,3.0,2.0,110.0
1,74,16,1296.0,2.0,2.0,51.83
1,506,13,1300.0,2.0,1.0,75.0
1,118,13,1141.0,2.0,1.0,50.0
1,928,16,1270.0,2.0,2.0,50.79
0,417,13,1210.0,2.0,1.0,55.0
1,535,13,1310.0,2.0,2.0,67.0
2,416,22,1356.0,5.0,2.0,139.0
1,772,16,1187.0,2.0,0.0,55.195
1,478,16,1745.0,3.0,2.0,140.0
2,626,22,1200.0,5.0,1.0,125.0
1,972,13,1050.0,2.0,2.0,37.0
2,194,19,2400.0,4.0,3.0,500.0
1,419,13,1140.0,2.0,1.0,34.0
1,1190,13,1210.0,2.0,2.0,54.0
1,670,16,2035.0,3.0,2.0,142.0
1,1038,0,633.0,1.0,1.0,17.09
0,114,0,485.0,1.0,1.0,19.5
1,1190,13,1112.0,2.0,2.0,40.0
2,1175,14,1200.0,2.0,0.0,82.0
1,1039,16,2275.0,4.0,2.0,187.0
1,393,16,1419.0,3.0,2.0,85.0
1,1099,13,1195.0,2.0,1.5843757375501535,42.4
0,1209,17,2020.0,3.0,3.0,270.0
1,731,13,1047.0,2.0,2.0,91.0
1,1148,16,1884.0,4.0,2.0,117.0
2,785,17,1200.0,3.0,2.0,149.0
1,216,13,905.0,2.0,1.0,58.0
1,575,16,1500.0,2.0,1.0,108.0
0,324,0,850.0,1.0,0.0,50.0
0,271,13,1125.0,2.0,1.0,32.49
0,1165,13,1165.0,2.0,2.0,59.8
0,810,13,933.0,2.0,0.0,55.0
1,522,16,1305.0,2.0,1.0,77.0
1,264,13,1125.0,2.0,1.0,65.0
1,173,13,865.0,2.0,2.0,33.0
1,606,16,1245.0,3.0,3.0,66.0
1,646,13,8840.0,2.0,3.0,300.0
1,1172,16,1145.0,2.0,2.0,60.0
0,80,16,2000.0,3.0,1.0,90.0
1,536,0,625.0,1.0,1.0,43.68
1,731,16,1724.0,3.0,2.0,128.0
2,771,1,400.0,1.0,1.0,75.0
1,1039,16,1270.0,2.0,1.0,54.0
1,771,16,1250.0,3.0,2.0,39.5
1,584,16,1485.0,3.0,2.0,72.0
1,1060,13,823.0,2.0,1.0,80.0
1,72,13,990.0,2.0,2.0,50.0
2,1138,17,1200.0,2.0,0.0,66.0
1,716,13,1185.0,2.0,2.0,59.0
1,634,13,1140.0,2.0,1.0,78.0
1,110,16,1950.0,4.0,2.0,120.0
1,1261,16,1756.0,3.0,2.0,125.0
0,727,19,2600.0,4.0,2.0,300.0
1,304,0,520.0,1.0,1.0,14.04
0,392,13,1025.0,2.0,1.0,48.0
0,1252,13,1216.0,2.0,1.0,72.0
1,1039,13,1026.0,2.0,2.0,60.8
1,1039,18,3335.0,4.0,3.0,300.0
0,702,22,2700.0,4.0,2.0,125.0
1,231,16,1411.0,2.0,2.0,60.0
1,664,16,1320.0,2.0,1.0,39.6
0,215,13,1320.0,2.0,0.0,50.0
2,889,19,615.0,4.0,2.0,110.0
1,641,16,1804.0,3.0,2.0,155.0
1,494,13,1140.0,2.0,2.0,46.0
2,212,19,1200.0,4.0,1.0,105.0
1,513,18,2375.0,4.0,2.0,189.0
2,303,17,1750.0,3.0,2.0,120.0
2,1256,30,960.0,5.0,2.0,130.0
1,1138,13,1152.0,2.0,2.0,55.0
1,1148,13,965.0,2.0,1.0,54.0
1,757,16,1684.0,3.0,1.0,120.0
1,522,16,1672.0,3.0,2.0,86.0
1,914,13,1075.0,2.0,2.0,60.0
2,1038,17,1500.0,5.0,2.0,95.0
1,491,16,1464.0,3.0,2.0,56.0
1,513,13,1420.0,2.0,1.0,99.26
1,852,13,750.0,2.0,0.0,40.0
1,1267,13,1169.0,2.0,2.0,64.08
1,365,16,1290.0,2.0,1.0,62.0
1,688,13,1160.0,2.0,2.0,40.6
0,1059,26,2800.0,5.0,3.0,95.0
1,837,16,1500.0,3.0,2.0,70.0
1,402,16,1850.0,3.0,1.0,180.0
1,1205,16,1300.0,3.0,2.0,46.0
1,419,16,1310.0,2.0,1.0,37.84
0,953,16,2750.0,5.0,2.0,550.0
1,253,16,2150.0,3.0,0.0,170.0
0,60,23,5100.0,5.0,3.0,300.0
1,664,16,1300.0,2.0,3.0,69.0
2,635,17,1875.0,2.0,1.0,110.0
1,549,16,1260.0,2.0,1.0,82.0
0,688,22,2500.0,4.0,3.0,100.0
1,232,13,1241.0,2.0,1.0,64.0
1,1039,13,1025.0,2.0,2.0,45.5
2,931,14,1500.0,1.0,0.0,218.0
0,417,13,1070.0,2.0,1.0,60.0
1,231,13,815.0,2.0,1.0,40.0
0,664,16,2000.0,3.0,3.0,105.0
1,786,13,1400.0,2.0,1.0,190.0
2,1190,19,1740.0,4.0,3.0,175.0
1,557,18,5667.5,5.0,0.0,300.0
0,1039,13,1216.0,2.0,2.0,70.0
1,1292,16,2200.0,2.0,1.0,190.0
2,515,19,3500.0,5.0,2.0,450.0
2,1059,24,970.0,6.0,3.0,105.0
2,1216,26,3150.0,7.0,3.0,375.0
2,664,14,1200.0,2.0,0.0,62.0
1,799,13,1026.0,2.0,1.0,50.18
0,549,0,450.0,1.0,1.0,20.0
1,626,13,1205.0,2.0,1.0,45.79
1,585,13,1368.0,2.0,3.0,87.0
0,126,0,420.0,1.0,1.0,12.5
0,390,13,1270.0,2.0,2.0,42.0
1,126,13,614.0,1.0,1.0,28.0
2,803,14,1050.0,2.0,0.0,58.0
1,1261,13,1408.0,2.0,2.0,58.0
1,1115,16,1223.0,2.0,2.0,42.81
0,1000,16,1507.0,3.0,1.0,80.0
1,1282,13,1160.0,2.0,2.0,57.0
2,698,17,1200.0,3.0,1.0,70.0
0,928,13,960.0,2.0,3.0,50.0
1,839,13,1021.0,2.0,2.0,46.0
1,515,16,2162.03,4.0,2.0,129.0
1,306,13,1065.0,2.0,1.0,36.0
1,152,0,400.0,1.0,1.0,10.25
1,216,16,1465.0,2.0,1.0,75.0
1,664,13,900.0,2.0,1.0,41.0
1,799,16,1800.0,3.0,2.0,95.0
1,111,13,1175.0,2.0,2.0,83.0
1,754,16,6729.0,4.0,1.5843757375501535,900.0
2,1222,19,1500.0,4.0,1.0,360.0
1,1033,13,1050.0,2.0,0.0,59.0
0,419,16,1400.0,2.0,2.0,40.43
1,563,16,1650.0,3.0,1.0,150.0
1,626,16,1827.0,3.0,2.0,97.0
1,1148,16,1930.0,4.0,2.0,122.0
1,837,13,883.0,2.0,1.0,37.0
0,688,0,550.0,1.0,1.0,16.75
0,417,16,1400.0,2.0,1.0,40.44
2,954,19,1350.0,4.0,1.0,310.0
1,658,16,1290.0,2.0,3.0,38.69
0,972,16,1021.0,3.0,2.0,59.0
1,1252,13,1158.0,2.0,1.0,55.0
2,1188,22,1200.0,4.0,1.0,99.0
1,848,16,1400.0,2.0,2.0,135.0
2,384,19,2400.0,3.0,0.0,200.0
1,832,16,1200.0,2.0,1.0,57.9
0,575,16,1520.0,3.0,2.0,125.0
1,1148,0,777.0,1.0,0.0,38.46
1,415,16,2710.0,3.0,2.0,177.0
1,686,13,1150.0,2.0,2.0,57.0
1,1261,13,1101.0,2.0,2.0,37.0
1,775,16,1200.0,2.0,3.0,110.0
1,513,13,1252.0,2.0,1.0,92.0
1,799,16,1650.0,3.0,2.0,85.0
0,799,13,1270.0,2.0,2.0,80.0
1,1168,13,992.0,2.0,1.0,70.0
1,169,16,2000.0,3.0,2.0,85.0
1,449,13,893.0,2.0,2.0,34.5
0,268,16,1075.0,2.0,1.0,41.49
0,727,26,3200.0,7.0,0.0,150.0
1,417,13,1190.0,2.0,1.0,42.0
0,148,17,800.0,2.0,0.0,60.0
1,1039,16,1814.0,3.0,3.0,63.0
0,969,16,1400.0,3.0,2.0,98.0
2,270,22,1400.0,6.0,3.0,252.0
1,833,16,1344.0,2.0,0.0,56.0
2,1252,19,5400.0,5.0,3.0,475.0
1,664,16,1843.0,3.0,2.0,95.0
1,322,13,1138.0,2.0,1.0,32.0
0,846,16,1495.0,2.0,2.0,70.0
1,417,13,880.0,2.0,1.0,19.0
1,1252,16,1396.0,3.0,1.0,74.0
0,443,16,1610.0,2.0,3.0,119.0
1,1165,13,1050.0,2.0,2.0,55.0
0,729,16,1410.0,2.0,2.0,43.71
1,990,13,1050.0,2.0,2.0,37.8
0,727,16,1310.0,2.0,1.0,85.0
1,1261,13,1104.0,2.0,2.0,58.0
1,522,13,1165.0,2.0,1.0,67.0
1,721,13,1027.0,2.0,2.0,44.0
1,535,13,1310.0,2.0,3.0,60.0
0,327,13,1052.0,2.0,2.0,52.0
1,1084,16,1464.0,3.0,2.0,56.0
1,28,13,1000.0,2.0,2.0,45.0
1,600,16,2240.0,3.0,2.0,300.0
1,417,13,1150.0,2.0,1.0,38.08
1,1148,16,2019.0,3.0,1.0,70.67
1,1190,13,986.0,2.0,1.0,31.0
2,203,1,1350.0,1.0,1.0,145.0
0,77,27,800.0,8.0,1.5843757375501535,140.0
1,98,16,1893.0,4.0,2.0,95.0
1,461,16,1318.0,3.0,2.0,56.0
0,1261,16,1325.0,2.0,2.0,58.0
0,694,13,800.0,2.0,1.0,33.0
1,295,16,1300.0,3.0,2.0,42.25
0,380,16,1300.0,2.0,2.0,60.0
1,590,13,1010.0,2.0,1.0,52.0
1,194,13,1260.0,2.0,3.0,75.0
0,1176,19,2500.0,4.0,0.0,170.0
2,499,17,1520.0,3.0,1.0,165.0
1,236,16,1665.0,3.0,1.5843757375501535,85.0
1,1115,16,1800.0,3.0,1.5843757375501535,80.0
1,509,13,1197.0,2.0,1.0,75.0
1,788,13,1050.0,2.0,2.0,45.0
2,792,22,910.0,4.0,2.0,194.0
1,1148,16,1241.0,2.0,1.0,68.0
1,779,16,1567.0,2.0,3.0,62.0
1,670,16,1747.0,3.0,1.0,110.0
1,987,16,1475.0,2.0,2.0,55.0
2,919,19,600.0,4.0,1.0,70.0
2,1257,17,1524.0,4.0,2.0,400.0
1,522,13,980.0,2.0,1.0,51.0
1,358,13,966.0,2.0,1.0,58.0
1,426,18,2360.0,3.0,2.0,185.0
1,1039,13,1112.0,2.0,1.0,62.0
1,417,13,550.0,1.0,1.0,16.0
0,1125,16,1760.0,3.0,3.0,90.0
1,518,16,1830.0,2.0,3.0,113.0
1,1261,13,1175.0,2.0,1.0,67.77
1,1252,13,1175.0,2.0,1.0,41.0
1,534,13,1025.0,2.0,2.0,45.0
1,522,13,1232.0,2.0,1.0,80.0
0,62,13,1010.0,2.0,2.0,57.0
1,1039,13,1273.0,2.0,2.0,60.0
1,230,13,1590.0,2.0,2.0,102.0
1,95,13,1100.0,2.0,1.0,58.5
1,419,16,1252.0,2.0,1.0,65.0
1,29,18,2615.0,5.0,3.0,222.0
2,143,22,1200.0,6.0,1.5843757375501535,140.0
1,1261,13,1322.0,2.0,1.0,77.9
2,72,1,1000.0,1.0,1.0,60.0
1,509,16,1755.0,3.0,2.0,117.0
1,419,13,1135.0,2.0,2.0,46.0
2,976,28,1200.0,10.0,2.0,180.0
2,417,19,1200.0,4.0,1.0,125.0
1,854,13,1260.0,2.0,2.0,85.5
2,530,22,3250.0,5.0,2.0,395.0
2,110,19,3500.0,4.0,2.0,550.0
2,792,22,1200.0,6.0,2.0,110.0
1,664,16,1100.0,2.0,1.0,53.0
1,419,16,1305.0,3.0,1.0,65.0
0,157,13,1236.0,2.0,1.0,50.0
0,1179,13,1125.0,1.0,2.0,45.0
0,626,13,1075.0,2.0,2.0,32.25
1,169,16,2000.0,3.0,2.0,85.0
2,636,28,772.0,5.0,1.0,60.0
0,1148,24,2999.97,6.0,0.0,110.0
1,635,13,1150.0,2.0,2.0,42.0
2,76,19,1440.0,4.0,1.0,240.0
1,522,13,1085.0,2.0,1.0,43.4
0,514,16,1785.0,3.0,0.0,165.0
1,786,16,2475.0,4.0,3.0,300.0
1,1148,16,1930.0,4.0,2.0,120.0
1,57,13,600.0,4.0,1.0,70.0
2,636,14,800.0,1.0,0.0,45.0
0,727,18,2450.0,3.0,2.0,110.0
2,1271,19,1200.0,4.0,0.0,120.0
1,216,16,1920.0,3.0,3.0,122.0
1,715,13,1085.0,2.0,2.0,34.2
1,1148,0,760.0,1.0,2.0,50.4
0,1025,13,1201.0,2.0,3.0,80.0
1,417,16,1615.0,3.0,2.0,97.0
1,494,13,1289.0,2.0,1.5843757375501535,70.0
1,278,16,1991.0,4.0,2.0,100.0
1,670,13,1377.0,2.0,2.0,80.0
1,352,16,2880.0,3.0,2.0,560.0
2,755,17,1892.0,3.0,2.0,200.0
0,1074,16,2176.0,3.0,3.0,348.0
1,1148,0,663.0,1.0,0.0,32.82
0,417,13,1165.0,2.0,1.0,33.65
1,1141,16,3554.0,4.0,1.0,340.0
1,1148,13,1260.0,2.0,1.0,45.5
0,1245,13,1095.0,2.0,1.0,39.0
1,624,13,1050.0,2.0,2.0,65.0
1,1054,13,1176.0,2.0,2.0,50.0
1,1148,16,1801.0,3.0,2.0,115.0
1,1252,13,1315.0,2.0,3.0,55.0
1,918,13,1194.0,2.0,2.0,46.0
2,841,14,2400.0,2.0,1.0,125.0
1,1179,16,1308.0,2.0,3.0,53.0
2,1039,19,4250.0,4.0,2.0,610.0
1,1148,16,1806.0,6.0,2.0,116.0
0,1148,19,3671.0,4.0,1.0,220.0
1,530,16,2144.0,3.0,2.0,140.0
0,542,13,1065.0,2.0,3.0,33.75
1,188,13,1205.0,2.0,1.0,67.0
1,1179,13,1160.0,2.0,2.0,40.58
2,655,19,750.0,4.0,2.0,90.0
1,918,13,1194.0,2.0,2.0,47.0
2,1290,17,1200.0,3.0,1.0,56.53
1,41,16,1681.0,3.0,3.0,69.0
0,271,13,1130.0,2.0,1.0,32.64
1,559,18,3633.0,5.0,1.0,335.0
0,664,16,1843.0,3.0,2.0,90.0
0,271,13,1065.0,2.0,1.0,30.75
1,1159,16,1885.0,3.0,2.0,85.52
1,948,13,1500.0,2.0,2.0,45.0
1,914,13,1210.0,2.0,2.0,69.0
1,1138,13,1126.0,2.0,1.0,39.4
1,999,16,1357.0,2.0,2.0,59.0
1,1252,16,1451.0,2.0,2.0,46.4
2,703,19,1600.0,3.0,3.0,185.0
1,522,13,950.0,2.0,1.0,55.0
0,236,13,960.0,2.0,2.0,48.0
1,35,16,1625.0,3.0,3.0,92.0
2,638,17,2200.0,4.0,1.0,150.0
1,108,16,1607.0,2.0,2.0,112.0
1,664,13,900.0,2.0,1.0,46.29
0,1076,13,1080.0,2.0,2.0,38.0
1,346,16,2300.0,3.0,1.0,250.0
1,536,18,1708.0,3.0,0.0,64.05
0,1267,24,2500.0,5.0,2.0,185.0
1,236,16,1690.0,2.0,2.0,116.0
0,959,22,2100.0,3.0,0.0,145.0
1,56,13,1269.0,2.0,2.0,97.0
1,506,13,1243.0,2.0,2.0,46.0
0,506,16,1890.0,3.0,2.0,84.0
0,419,13,1165.0,2.0,1.0,33.64
1,177,13,1196.0,2.0,2.0,56.81
1,918,13,1194.0,2.0,2.0,47.0
1,896,16,1630.0,3.0,2.0,110.0
1,1252,13,1063.0,2.0,1.0,42.52
1,1070,13,1025.0,2.0,1.0,39.98
1,319,13,1067.0,2.0,1.0,38.0
1,664,13,1299.0,2.0,1.0,89.63
1,914,13,1343.0,2.0,1.0,76.0
1,422,16,1330.0,2.0,2.0,44.0
1,783,16,1524.0,2.0,3.0,72.0
1,757,18,2236.0,4.0,2.0,153.0
1,402,16,2955.0,3.0,1.5843757375501535,235.0
1,971,16,1410.0,2.0,2.0,45.12
1,716,16,1581.0,3.0,3.0,76.0
1,188,13,1205.0,2.0,1.0,79.0
1,1161,16,1270.0,2.0,2.0,95.25
1,1183,16,1353.0,2.0,2.0,110.0
2,607,14,1200.0,2.0,1.0,68.0
1,1276,16,1250.0,2.0,1.0,70.0
1,463,16,1950.2,3.0,2.0,261.0
1,1039,16,1157.0,2.0,1.0,69.0
1,658,0,825.0,1.0,0.0,35.475
0,1039,13,1000.0,2.0,2.0,40.0
0,1261,0,602.0,1.0,1.0,33.0
0,786,22,3000.0,4.0,0.0,900.0
1,530,13,1108.0,2.0,0.0,66.46
1,1161,13,1040.0,2.0,1.0,68.0
1,1038,13,1451.0,2.0,1.0,87.0
1,972,13,1196.0,2.0,2.0,40.54
1,664,0,850.0,1.0,1.0,37.32
1,463,16,2171.66,3.0,2.0,298.0
1,655,13,900.0,2.0,1.0,40.0
1,721,0,720.0,1.0,1.0,33.0
1,1148,16,1573.0,3.0,2.0,115.0
1,1039,13,1026.0,2.0,1.0,60.8
1,292,16,1400.0,2.0,2.0,78.0
0,419,16,1400.0,2.0,2.0,40.44
0,203,19,2100.0,3.0,1.0,147.0
1,1039,13,1150.0,2.0,1.0,48.5
1,972,16,1500.0,3.0,2.0,88.0
1,786,16,2400.0,3.0,2.0,380.0
2,493,17,1200.0,3.0,2.0,240.0
1,716,16,1790.0,3.0,2.0,105.0
1,987,13,1125.0,2.0,2.0,75.0
1,518,16,1830.5,3.0,0.0,84.205
1,799,13,1100.0,2.0,1.0,50.0
0,72,13,1559.6266939129125,2.0,1.0,51.0
0,208,13,1105.0,2.0,2.0,57.0
1,1148,13,1110.0,2.0,2.0,46.5
1,358,0,708.0,1.0,1.0,41.0
1,721,13,1027.0,2.0,2.0,44.0
1,197,16,1600.0,3.0,1.0,100.0
1,1153,18,3122.0,6.0,2.0,250.0
1,1039,13,1205.0,2.0,2.0,37.0
1,62,16,1450.0,2.0,2.0,73.0
2,1161,19,750.0,4.0,2.0,125.0
2,132,1,540.0,1.0,0.0,22.0
0,360,13,1200.0,2.0,2.0,42.0
2,848,22,1200.0,5.0,1.0,260.0
1,641,16,1837.0,2.0,2.0,95.0
1,1252,13,1346.0,2.0,1.0,76.01
0,188,13,1012.0,2.0,1.0,68.0
1,463,16,1950.2,3.0,2.0,193.0
1,151,13,1125.0,2.0,2.0,55.0
1,637,16,1500.0,2.0,2.0,60.0
1,509,13,1197.0,2.0,1.0,79.9
1,304,16,1230.0,2.0,2.0,31.37
1,175,13,1100.0,2.0,2.0,47.0
1,307,16,1563.0,2.0,2.0,52.0
2,55,26,2240.0,4.0,1.0,700.0
1,514,18,3729.0,4.0,2.0,384.0
2,1039,17,1600.0,3.0,1.0,120.0
1,474,16,1715.0,3.0,3.0,120.0
0,216,19,2400.0,4.0,1.0,180.0
1,987,13,1151.0,2.0,2.0,42.5
2,208,24,1200.0,6.0,2.0,220.0
0,1179,13,1123.0,2.0,2.0,60.0
1,1252,13,1276.0,2.0,1.0,69.5
1,1261,13,1315.0,2.0,3.0,77.0
1,928,16,1270.0,2.0,2.0,50.79
1,948,13,1325.0,2.0,2.0,52.0
1,1190,16,1600.0,3.0,2.0,63.2
1,584,16,1660.0,3.0,2.0,104.0
1,702,13,1299.0,2.0,3.0,58.0
1,506,13,953.0,2.0,1.0,90.0
1,484,13,1457.0,2.0,3.0,60.0
1,1190,13,1000.0,1.0,1.0,65.0
0,783,16,1100.0,2.0,3.0,76.3
1,1261,16,1075.0,2.0,1.0,33.53
1,664,16,1450.0,3.0,3.0,51.0
1,559,21,5515.0,6.0,2.0,425.0
1,236,0,950.0,1.0,1.0,40.0
2,225,22,1200.0,3.0,1.0,180.0
1,106,13,1013.0,2.0,2.0,60.0
1,522,13,1140.0,2.0,2.0,56.0
1,58,16,2100.0,3.0,3.0,220.0
1,1261,16,1430.0,3.0,1.0,61.0
2,561,19,600.0,3.0,0.0,95.0
2,119,16,1600.0,3.0,2.0,77.0
1,157,13,1190.0,2.0,1.0,48.0
1,147,16,1625.0,3.0,2.0,95.0
1,341,13,1210.0,2.0,2.0,53.0
1,745,16,1615.0,3.0,2.0,150.0
1,641,13,1180.0,2.0,2.0,85.0
2,851,14,1500.0,2.0,0.0,91.0
0,236,13,850.0,2.0,1.0,45.0
1,716,13,1130.0,2.0,2.0,55.0
1,292,13,907.0,2.0,2.0,38.0
0,493,13,1300.0,2.0,3.0,90.0
1,522,16,1891.0,3.0,1.0,110.0
1,522,16,1735.0,3.0,3.0,78.0
1,268,16,1075.0,2.0,1.0,33.0
0,471,21,1559.6266939129125,5.0,0.0,75.0
0,727,25,2040.0,4.0,3.0,123.0
1,1179,16,1590.0,3.0,2.0,57.0
2,602,22,1600.0,5.0,2.0,140.0
0,391,13,1160.0,2.0,3.0,55.0
1,1142,13,930.0,1.0,1.0,55.0
0,365,13,1010.0,2.0,1.0,58.0
1,417,13,1221.0,2.0,2.0,68.0
2,194,19,2400.0,4.0,3.0,470.0
1,530,13,1108.0,2.0,1.0,87.48
2,1216,19,1000.0,4.0,2.0,120.0
1,1039,13,1370.0,2.0,1.0,70.0
1,204,13,920.0,2.0,1.0,41.5
1,252,13,1277.0,2.0,1.0,79.89
1,533,13,1213.0,2.0,2.0,38.1
1,1084,16,1653.0,3.0,2.0,85.0
2,1038,19,2400.0,3.0,3.0,140.0
1,28,18,3000.0,5.0,3.0,500.0
2,716,19,1600.0,4.0,3.0,250.0
1,422,16,1321.0,2.0,1.5843757375501535,40.0
1,664,16,1570.0,3.0,2.0,68.0
0,524,28,1150.0,8.0,1.5843757375501535,70.0
1,858,13,1053.0,2.0,3.0,44.0
1,547,16,1325.0,2.0,3.0,56.0
1,1287,13,1169.0,2.0,1.0,50.11
1,182,13,1274.0,2.0,1.0,90.0
1,1252,13,1317.0,2.0,2.0,52.0
0,745,13,1195.0,2.0,1.0,75.0
1,1252,18,2858.0,4.0,0.0,137.0
1,654,13,940.0,2.0,2.0,35.0
0,278,16,1820.0,3.0,2.0,95.5
1,664,16,1450.0,3.0,3.0,53.6
0,1252,16,1615.0,3.0,0.0,96.9
0,848,16,2200.0,2.0,3.0,99.0
1,1115,13,985.0,2.0,1.0,62.5
0,422,13,1116.0,2.0,1.0,33.0
1,152,13,656.0,2.0,1.0,25.0
1,637,13,1105.0,2.0,1.0,39.5
1,1252,13,1220.0,2.0,1.0,55.0
0,530,16,1400.0,3.0,2.0,74.0
0,255,19,2400.0,3.0,0.0,185.0
2,118,17,850.0,3.0,0.0,63.0
0,1179,13,1000.0,2.0,1.0,35.0
1,216,16,1660.0,3.0,3.0,80.0
1,1179,16,1330.0,2.0,1.0,57.0
1,896,13,1165.0,2.0,1.0,52.0
1,278,13,1153.0,2.0,2.0,56.0
0,216,13,1270.0,2.0,2.0,45.0
1,40,13,1070.0,2.0,2.0,38.0
0,962,16,1427.0,2.0,1.5843757375501535,85.0
1,203,16,1420.0,2.0,2.0,95.0
2,716,19,1600.0,5.0,0.0,130.0
1,752,13,2031.0,2.0,2.0,200.0
1,236,13,1454.0,2.0,1.0,90.0
1,1252,13,1116.0,2.0,3.0,48.76
2,810,19,2000.0,3.0,1.0,180.0
1,1039,13,1346.0,2.0,1.0,74.03
1,524,13,1062.0,2.0,1.0,50.0
1,7,0,700.0,1.0,1.0,25.5
1,575,13,1405.0,2.0,1.0,99.0
0,396,13,1100.0,2.0,2.0,50.0
2,317,17,2153.0,4.0,3.0,120.0
2,652,17,1200.0,3.0,2.0,120.0
1,1176,16,2135.0,3.0,2.0,170.0
1,1179,13,1125.0,2.0,1.0,47.0
1,41,16,1350.0,2.0,2.0,47.25
0,908,13,1068.0,2.0,3.0,48.0
1,396,13,940.0,2.0,1.0,32.9
1,536,13,1063.0,2.0,1.0,32.79
1,277,13,1382.0,2.0,2.0,84.5
1,509,13,936.0,2.0,1.0,45.0
1,626,16,1400.0,2.0,3.0,60.0
1,1039,0,475.0,1.0,1.0,26.0
1,738,13,1200.0,2.0,1.0,115.0
1,455,16,1450.0,3.0,3.0,65.0
1,721,13,1162.0,2.0,1.0,52.0
1,536,13,1161.0,2.0,1.0,48.75
1,474,16,1623.29,2.0,2.0,105.0
1,277,13,1260.0,2.0,1.0,70.0
2,264,19,1672.0,3.0,2.0,190.0
2,1054,17,3000.0,4.0,2.0,240.0
1,833,16,1500.0,2.0,0.0,70.0
1,278,0,705.0,1.0,0.0,34.545
2,447,22,1650.0,6.0,1.5843757375501535,200.0
1,399,16,2000.0,3.0,3.0,200.0
2,1161,1,1675.0,1.0,0.0,241.0
2,417,17,1200.0,3.0,2.0,150.0
1,848,13,1100.0,2.0,2.0,46.2
1,1252,16,1400.0,2.0,3.0,56.0
1,987,16,2257.0,3.0,2.0,155.0
1,278,13,1153.0,2.0,2.0,56.5
1,1039,13,1197.0,2.0,1.0,56.86
1,1077,13,1150.0,2.0,2.0,90.0
1,100,0,595.0,1.0,1.0,40.0
1,530,16,1837.0,3.0,1.0,110.0
2,728,19,3750.0,4.0,1.5843757375501535,190.0
1,236,16,1830.0,3.0,3.0,91.86
1,474,16,1715.0,3.0,3.0,115.0
1,417,13,970.0,2.0,1.0,35.0
2,514,19,1200.0,3.0,2.0,148.0
0,841,19,2700.0,5.0,1.0,95.75
2,1077,17,5480.0,4.0,2.0,400.0
0,1216,18,2400.0,5.0,1.0,135.0
1,1039,18,3040.0,4.0,2.0,135.0
1,972,13,1168.0,2.0,1.0,66.0
1,232,13,1160.0,2.0,2.0,36.54
0,782,16,1500.0,3.0,2.0,75.0
